"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.97751157,224.231,4.796,2431.611988
2456971.97752315,224.161,4.725,2437.972049
2456971.97753472,224.091,4.655,2444.336075
2456971.97754630,224.022,4.584,2450.704028
2456971.97755787,223.953,4.514,2457.075871
2456971.97756944,223.885,4.444,2463.451566
2456971.97758102,223.817,4.374,2469.831073
2456971.97759259,223.749,4.304,2476.214357
2456971.97760417,223.682,4.235,2482.601380
2456971.97761574,223.615,4.166,2488.992106
2456971.97762731,223.548,4.096,2495.386500
2456971.97763889,223.482,4.027,2501.784525
2456971.97765046,223.416,3.959,2508.186148
2456971.97766204,223.350,3.890,2514.591329
2456971.97767361,223.285,3.822,2521.000036
2456971.97768519,223.220,3.753,2527.412235
2456971.97769676,223.156,3.685,2533.827891
2456971.97770833,223.092,3.617,2540.246970
2456971.97771991,223.028,3.549,2546.669438
2456971.97773148,222.965,3.482,2553.095263
2456971.97774306,222.902,3.414,2559.524414
2456971.97775463,222.839,3.347,2565.956853
2456971.97776620,222.776,3.280,2572.392550
2456971.97777778,222.714,3.213,2578.831473
2456971.97778935,222.653,3.146,2585.273590
2456971.97780093,222.591,3.079,2591.718870
2456971.97781250,222.530,3.013,2598.167284
2456971.97782407,222.469,2.947,2604.618796
2456971.97783565,222.409,2.880,2611.073378
2456971.97784722,222.349,2.814,2617.530998
2456971.97785880,222.289,2.749,2623.991628
2456971.97787037,222.229,2.683,2630.455237
2456971.97788194,222.170,2.617,2636.921795
2456971.97789352,222.111,2.552,2643.391275
2456971.97790509,222.052,2.487,2649.863644
2456971.97791667,221.994,2.422,2656.338874
2456971.97792824,221.936,2.357,2662.816938
2456971.97793981,221.878,2.292,2669.297806
2456971.97795139,221.821,2.227,2675.781452
2456971.97796296,221.764,2.163,2682.267848
2456971.97797454,221.707,2.098,2688.756962
2456971.97798611,221.650,2.034,2695.248770
2456971.97799769,221.594,1.970,2701.743245
2456971.97800926,221.538,1.906,2708.240359
2456971.97802083,221.482,1.842,2714.740085
2456971.97803241,221.427,1.779,2721.242399
2456971.97804398,221.372,1.715,2727.747271
2456971.97805556,221.317,1.652,2734.254676
2456971.97806713,221.262,1.589,2740.764589
2456971.97807870,221.208,1.526,2747.276984
2456971.97809028,221.154,1.463,2753.791836
2456971.97810185,221.100,1.400,2760.309121
2456971.97811343,221.046,1.337,2766.828810
2456971.97812500,220.993,1.275,2773.350880
2456971.97813657,220.940,1.212,2779.875308
2456971.97814815,220.887,1.150,2786.402067
2456971.97815972,220.835,1.088,2792.931135
2456971.97817130,220.783,1.026,2799.462490
2456971.97818287,220.731,0.964,2805.996102
2456971.97819444,220.679,0.902,2812.531952
2456971.97820602,220.627,0.841,2819.070014
2456971.97821759,220.576,0.779,2825.610267
2456971.97822917,220.525,0.718,2832.152689
2456971.97824074,220.474,0.657,2838.697253
2456971.97825231,220.424,0.596,2845.243938
2456971.97826389,220.374,0.535,2851.792723
2456971.97827546,220.324,0.474,2858.343584
2456971.97828704,220.274,0.413,2864.896499
2456971.97829861,220.224,0.353,2871.451450
2456971.97831019,220.175,0.292,2878.008409
2456971.97832176,220.126,0.232,2884.567357
2456971.97833333,220.077,0.172,2891.128273
2456971.97834491,220.028,0.112,2897.691135
2456971.97835648,219.980,0.052,2904.255925
2456971.97836642,219.939,0.000,2909.894346
2456972.03860985,329.503,0.000,2969.724987
2456972.03861111,329.488,0.002,2969.473853
2456972.03862269,329.349,0.022,2967.182513
2456972.03863426,329.211,0.042,2964.906276
2456972.03864583,329.072,0.061,2962.645182
2456972.03865741,328.932,0.081,2960.399267
2456972.03866898,328.793,0.100,2958.168567
2456972.03868056,328.653,0.120,2955.953119
2456972.03869213,328.513,0.139,2953.752960
2456972.03870370,328.373,0.158,2951.568129
2456972.03871528,328.233,0.176,2949.398659
2456972.03872685,328.092,0.195,2947.244588
2456972.03873843,327.951,0.214,2945.105952
2456972.03875000,327.810,0.232,2942.982788
2456972.03876157,327.669,0.251,2940.875129
2456972.03877315,327.528,0.269,2938.783013
2456972.03878472,327.386,0.287,2936.706476
2456972.03879630,327.244,0.305,2934.645551
2456972.03880787,327.102,0.323,2932.600275
2456972.03881944,326.960,0.340,2930.570683
2456972.03883102,326.818,0.358,2928.556808
2456972.03884259,326.675,0.375,2926.558686
2456972.03885417,326.532,0.393,2924.576353
2456972.03886574,326.389,0.410,2922.609840
2456972.03887731,326.246,0.427,2920.659182
2456972.03888889,326.102,0.444,2918.724416
2456972.03890046,325.959,0.461,2916.805571
2456972.03891204,325.815,0.477,2914.902683
2456972.03892361,325.671,0.494,2913.015787
2456972.03893519,325.527,0.510,2911.144913
2456972.03894676,325.382,0.526,2909.290094
2456972.03895833,325.238,0.543,2907.451367
2456972.03896991,325.093,0.558,2905.628759
2456972.03898148,324.948,0.574,2903.822307
2456972.03899306,324.803,0.590,2902.032038
2456972.03900463,324.658,0.606,2900.257987
2456972.03901620,324.512,0.621,2898.500188
2456972.03902778,324.367,0.636,2896.758667
2456972.03903935,324.221,0.651,2895.033461
2456972.03905093,324.075,0.666,2893.324595
2456972.03906250,323.928,0.681,2891.632104
2456972.03907407,323.782,0.696,2889.956019
2456972.03908565,323.635,0.710,2888.296366
2456972.03909722,323.489,0.725,2886.653181
2456972.03910880,323.342,0.739,2885.026488
2456972.03912037,323.195,0.753,2883.416321
2456972.03913194,323.047,0.767,2881.822707
2456972.03914352,322.900,0.781,2880.245677
2456972.03915509,322.752,0.794,2878.685256
2456972.03916667,322.605,0.808,2877.141479
2456972.03917824,322.457,0.821,2875.614368
2456972.03918981,322.309,0.835,2874.103956
2456972.03920139,322.160,0.848,2872.610266
2456972.03921296,322.012,0.861,2871.133332
2456972.03922454,321.863,0.873,2869.673175
2456972.03923611,321.715,0.886,2868.229828
2456972.03924769,321.566,0.898,2866.803312
2456972.03925926,321.417,0.911,2865.393658
2456972.03927083,321.268,0.923,2864.000890
2456972.03928241,321.118,0.935,2862.625037
2456972.03929398,320.969,0.947,2861.266120
2456972.03930556,320.819,0.959,2859.924169
2456972.03931713,320.670,0.970,2858.599206
2456972.03932870,320.520,0.982,2857.291259
2456972.03934028,320.370,0.993,2856.000352
2456972.03935185,320.219,1.004,2854.726506
2456972.03936343,320.069,1.015,2853.469749
2456972.03937500,319.919,1.026,2852.230102
2456972.03938657,319.768,1.036,2851.007592
2456972.03939815,319.617,1.047,2849.802239
2456972.03940972,319.466,1.057,2848.614069
2456972.03942130,319.316,1.067,2847.443102
2456972.03943287,319.164,1.077,2846.289360
2456972.03944444,319.013,1.087,2845.152868
2456972.03945602,318.862,1.097,2844.033647
2456972.03946759,318.710,1.106,2842.931715
2456972.03947917,318.559,1.116,2841.847098
2456972.03949074,318.407,1.125,2840.779812
2456972.03950231,318.255,1.134,2839.729883
2456972.03951389,318.103,1.143,2838.697329
2456972.03952546,317.951,1.152,2837.682166
2456972.03953704,317.799,1.160,2836.684420
2456972.03954861,317.647,1.169,2835.704108
2456972.03956019,317.494,1.177,2834.741245
2456972.03957176,317.342,1.185,2833.795856
2456972.03958333,317.189,1.193,2832.867956
2456972.03959491,317.036,1.201,2831.957561
2456972.03960648,316.884,1.208,2831.064693
2456972.03961806,316.731,1.216,2830.189368
2456972.03962963,316.578,1.223,2829.331603
2456972.03964120,316.425,1.230,2828.491412
2456972.03965278,316.271,1.237,2827.668815
2456972.03966435,316.118,1.244,2826.863828
2456972.03967593,315.965,1.251,2826.076462
2456972.03968750,315.811,1.257,2825.306739
2456972.03969907,315.658,1.263,2824.554671
2456972.03971065,315.504,1.269,2823.820272
2456972.03972222,315.350,1.275,2823.103555
2456972.03973380,315.197,1.281,2822.404539
2456972.03974537,315.043,1.287,2821.723234
2456972.03975694,314.889,1.292,2821.059655
2456972.03976852,314.735,1.298,2820.413814
2456972.03978009,314.581,1.303,2819.785722
2456972.03979167,314.427,1.308,2819.175395
2456972.03980324,314.272,1.312,2818.582843
2456972.03981481,314.118,1.317,2818.008079
2456972.03982639,313.964,1.321,2817.451112
2456972.03983796,313.809,1.326,2816.911952
2456972.03984954,313.655,1.330,2816.390615
2456972.03986111,313.500,1.334,2815.887107
2456972.03987269,313.346,1.338,2815.401439
2456972.03988426,313.191,1.341,2814.933621
2456972.03989583,313.036,1.345,2814.483661
2456972.03990741,312.882,1.348,2814.051565
2456972.03991898,312.727,1.351,2813.637348
2456972.03993056,312.572,1.354,2813.241015
2456972.03994213,312.417,1.357,2812.862574
2456972.03995370,312.262,1.359,2812.502032
2456972.03996528,312.107,1.362,2812.159396
2456972.03997685,311.952,1.364,2811.834672
2456972.03998843,311.797,1.366,2811.527867
2456972.04000000,311.642,1.368,2811.238985
2456972.04001157,311.487,1.370,2810.968036
2456972.04002315,311.332,1.372,2810.715023
2456972.04003472,311.177,1.373,2810.479950
2456972.04004630,311.021,1.374,2810.262823
2456972.04005787,310.866,1.375,2810.063644
2456972.04006944,310.711,1.376,2809.882419
2456972.04008102,310.556,1.377,2809.719150
2456972.04009259,310.400,1.377,2809.573840
2456972.04010417,310.245,1.378,2809.446492
2456972.04011574,310.090,1.378,2809.337109
2456972.04012731,309.934,1.378,2809.245692
2456972.04013889,309.779,1.378,2809.172243
2456972.04015046,309.624,1.378,2809.116762
2456972.04016204,309.468,1.377,2809.079252
2456972.04017361,309.313,1.377,2809.059712
2456972.04018519,309.158,1.376,2809.058142
2456972.04019676,309.002,1.375,2809.074542
2456972.04020833,308.847,1.374,2809.108912
2456972.04021991,308.692,1.372,2809.161251
2456972.04023148,308.536,1.371,2809.231556
2456972.04024306,308.381,1.369,2809.319827
2456972.04025463,308.226,1.367,2809.426061
2456972.04026620,308.070,1.365,2809.550256
2456972.04027778,307.915,1.363,2809.692408
2456972.04028935,307.760,1.361,2809.852516
2456972.04030093,307.605,1.359,2810.030574
2456972.04031250,307.449,1.356,2810.226580
2456972.04032407,307.294,1.353,2810.440529
2456972.04033565,307.139,1.350,2810.672416
2456972.04034722,306.984,1.347,2810.922236
2456972.04035880,306.829,1.343,2811.189984
2456972.04037037,306.674,1.340,2811.475654
2456972.04038194,306.519,1.336,2811.779243
2456972.04039352,306.364,1.332,2812.100738
2456972.04040509,306.209,1.328,2812.440136
2456972.04041667,306.054,1.324,2812.797429
2456972.04042824,305.899,1.320,2813.172611
2456972.04043981,305.744,1.315,2813.565672
2456972.04045139,305.589,1.311,2813.976604
2456972.04046296,305.434,1.306,2814.405400
2456972.04047454,305.280,1.301,2814.852053
2456972.04048611,305.125,1.295,2815.316547
2456972.04049769,304.970,1.290,2815.798876
2456972.04050926,304.816,1.285,2816.299030
2456972.04052083,304.661,1.279,2816.816999
2456972.04053241,304.507,1.273,2817.352771
2456972.04054398,304.352,1.267,2817.906338
2456972.04055556,304.198,1.261,2818.477684
2456972.04056713,304.044,1.254,2819.066799
2456972.04057870,303.890,1.248,2819.673671
2456972.04059028,303.736,1.241,2820.298288
2456972.04060185,303.582,1.234,2820.940639
2456972.04061343,303.428,1.227,2821.600706
2456972.04062500,303.274,1.220,2822.278477
2456972.04063657,303.120,1.213,2822.973940
2456972.04064815,302.966,1.205,2823.687080
2456972.04065972,302.812,1.197,2824.417884
2456972.04067130,302.659,1.190,2825.166333
2456972.04068287,302.505,1.182,2825.932414
2456972.04069444,302.352,1.173,2826.716112
2456972.04070602,302.199,1.165,2827.517413
2456972.04071759,302.046,1.157,2828.336295
2456972.04072917,301.892,1.148,2829.172746
2456972.04074074,301.739,1.139,2830.026749
2456972.04075231,301.586,1.130,2830.898284
2456972.04076389,301.434,1.121,2831.787334
2456972.04077546,301.281,1.112,2832.693883
2456972.04078704,301.128,1.102,2833.617914
2456972.04079861,300.976,1.092,2834.559404
2456972.04081019,300.823,1.083,2835.518336
2456972.04082176,300.671,1.073,2836.494694
2456972.04083333,300.519,1.063,2837.488454
2456972.04084491,300.367,1.052,2838.499597
2456972.04085648,300.215,1.042,2839.528107
2456972.04086806,300.063,1.031,2840.573957
2456972.04087963,299.911,1.021,2841.637130
2456972.04089120,299.759,1.010,2842.717608
2456972.04090278,299.608,0.999,2843.815363
2456972.04091435,299.457,0.987,2844.930377
2456972.04092593,299.305,0.976,2846.062630
2456972.04093750,299.154,0.965,2847.212095
2456972.04094907,299.003,0.953,2848.378754
2456972.04096065,298.852,0.941,2849.562580
2456972.04097222,298.701,0.929,2850.763551
2456972.04098380,298.551,0.917,2851.981647
2456972.04099537,298.400,0.905,2853.216839
2456972.04100694,298.250,0.892,2854.469109
2456972.04101852,298.100,0.879,2855.738426
2456972.04103009,297.950,0.867,2857.024768
2456972.04104167,297.800,0.854,2858.328115
2456972.04105324,297.650,0.841,2859.648434
2456972.04106481,297.500,0.828,2860.985706
2456972.04107639,297.351,0.814,2862.339900
2456972.04108796,297.201,0.801,2863.710995
2456972.04109954,297.052,0.787,2865.098960
2456972.04111111,296.903,0.773,2866.503773
2456972.04112269,296.754,0.759,2867.925402
2456972.04113426,296.605,0.745,2869.363826
2456972.04114583,296.457,0.731,2870.819011
2456972.04115741,296.308,0.716,2872.290934
2456972.04116898,296.160,0.702,2873.779569
2456972.04118056,296.012,0.687,2875.284881
2456972.04119213,295.864,0.672,2876.806850
2456972.04120370,295.716,0.657,2878.345442
2456972.04121528,295.568,0.642,2879.900627
2456972.04122685,295.421,0.627,2881.472381
2456972.04123843,295.274,0.612,2883.060669
2456972.04125000,295.126,0.596,2884.665467
2456972.04126157,294.979,0.580,2886.286739
2456972.04127315,294.833,0.565,2887.924462
2456972.04128472,294.686,0.549,2889.578598
2456972.04129630,294.540,0.532,2891.249125
2456972.04130787,294.393,0.516,2892.936004
2456972.04131944,294.247,0.500,2894.639211
2456972.04133102,294.101,0.483,2896.358709
2456972.04134259,293.955,0.467,2898.094472
2456972.04135417,293.810,0.450,2899.846465
2456972.04136574,293.664,0.433,2901.614654
2456972.04137731,293.519,0.416,2903.399013
2456972.04138889,293.374,0.398,2905.199503
2456972.04140046,293.229,0.381,2907.016098
2456972.04141204,293.085,0.364,2908.848762
2456972.04142361,292.940,0.346,2910.697459
2456972.04143519,292.796,0.328,2912.562162
2456972.04144676,292.652,0.310,2914.442832
2456972.04145833,292.508,0.292,2916.339441
2456972.04146991,292.364,0.274,2918.251953
2456972.04148148,292.221,0.256,2920.180330
2456972.04149306,292.077,0.237,2922.124545
2456972.04150463,291.934,0.219,2924.084561
2456972.04151620,291.791,0.200,2926.060338
2456972.04152778,291.649,0.181,2928.051850
2456972.04153935,291.506,0.162,2930.059059
2456972.04155093,291.364,0.143,2932.081925
2456972.04156250,291.222,0.124,2934.120421
2456972.04157407,291.080,0.105,2936.174507
2456972.04158565,290.938,0.085,2938.244146
2456972.04159722,290.796,0.066,2940.329307
2456972.04160880,290.655,0.046,2942.429951
2456972.04162037,290.514,0.026,2944.546040
2456972.04163194,290.373,0.006,2946.677544
2456972.04163563,290.328,0.000,2947.358755
2456972.29760971,54.982,0.000,3012.553377
2456972.29761574,54.908,0.004,3012.160400
2456972.29762731,54.764,0.010,3011.418087
2456972.29763889,54.620,0.017,3010.692017
2456972.29765046,54.477,0.023,3009.982195
2456972.29766204,54.333,0.030,3009.288638
2456972.29767361,54.189,0.036,3008.611359
2456972.29768519,54.045,0.042,3007.950372
2456972.29769676,53.901,0.048,3007.305684
2456972.29770833,53.757,0.053,3006.677309
2456972.29771991,53.613,0.059,3006.065260
2456972.29773148,53.469,0.064,3005.469548
2456972.29774306,53.325,0.069,3004.890185
2456972.29775463,53.181,0.075,3004.327178
2456972.29776620,53.036,0.079,3003.780539
2456972.29777778,52.892,0.084,3003.250279
2456972.29778935,52.748,0.089,3002.736408
2456972.29780093,52.603,0.093,3002.238937
2456972.29781250,52.459,0.098,3001.757871
2456972.29782407,52.314,0.102,3001.293222
2456972.29783565,52.170,0.106,3000.844998
2456972.29784722,52.025,0.110,3000.413207
2456972.29785880,51.880,0.114,2999.997858
2456972.29787037,51.735,0.117,2999.598959
2456972.29788194,51.591,0.121,2999.216520
2456972.29789352,51.446,0.124,2998.850542
2456972.29790509,51.301,0.127,2998.501036
2456972.29791667,51.156,0.130,2998.168009
2456972.29792824,51.011,0.133,2997.851466
2456972.29793981,50.866,0.136,2997.551414
2456972.29795139,50.721,0.139,2997.267859
2456972.29796296,50.576,0.141,2997.000806
2456972.29797454,50.431,0.143,2996.750261
2456972.29798611,50.286,0.146,2996.516231
2456972.29799769,50.141,0.148,2996.298715
2456972.29800926,49.996,0.149,2996.097721
2456972.29802083,49.851,0.151,2995.913253
2456972.29803241,49.706,0.153,2995.745315
2456972.29804398,49.561,0.154,2995.593910
2456972.29805556,49.416,0.155,2995.459041
2456972.29806713,49.271,0.156,2995.340711
2456972.29807870,49.125,0.157,2995.238923
2456972.29809028,48.980,0.158,2995.153680
2456972.29810185,48.835,0.159,2995.084983
2456972.29811343,48.690,0.159,2995.032834
2456972.29812500,48.545,0.159,2994.997235
2456972.29813657,48.400,0.160,2994.978186
2456972.29814815,48.254,0.160,2994.975689
2456972.29815972,48.109,0.160,2994.989745
2456972.29817130,47.964,0.159,2995.020353
2456972.29818287,47.819,0.159,2995.067513
2456972.29819444,47.674,0.158,2995.131226
2456972.29820602,47.528,0.158,2995.211490
2456972.29821759,47.383,0.157,2995.308305
2456972.29822917,47.238,0.156,2995.421670
2456972.29824074,47.093,0.155,2995.551582
2456972.29825231,46.948,0.153,2995.698041
2456972.29826389,46.803,0.152,2995.861044
2456972.29827546,46.658,0.150,2996.040590
2456972.29828704,46.513,0.148,2996.236674
2456972.29829861,46.367,0.146,2996.449295
2456972.29831019,46.222,0.144,2996.678449
2456972.29832176,46.077,0.142,2996.924129
2456972.29833333,45.932,0.140,2997.186338
2456972.29834491,45.787,0.137,2997.465069
2456972.29835648,45.643,0.135,2997.760317
2456972.29836806,45.498,0.132,2998.072077
2456972.29837963,45.353,0.129,2998.400345
2456972.29839120,45.208,0.126,2998.745115
2456972.29840278,45.063,0.122,2999.106382
2456972.29841435,44.918,0.119,2999.484139
2456972.29842593,44.774,0.116,2999.878382
2456972.29843750,44.629,0.112,3000.289100
2456972.29844907,44.484,0.108,3000.716291
2456972.29846065,44.340,0.104,3001.159948
2456972.29847222,44.195,0.100,3001.620061
2456972.29848380,44.051,0.095,3002.096625
2456972.29849537,43.906,0.091,3002.589629
2456972.29850694,43.762,0.086,3003.099065
2456972.29851852,43.617,0.082,3003.624929
2456972.29853009,43.473,0.077,3004.167209
2456972.29854167,43.329,0.072,3004.725896
2456972.29855324,43.185,0.067,3005.300982
2456972.29856481,43.041,0.061,3005.892455
2456972.29857639,42.896,0.056,3006.500306
2456972.29858796,42.752,0.050,3007.124527
2456972.29859954,42.608,0.044,3007.765106
2456972.29861111,42.465,0.038,3008.422033
2456972.29862269,42.321,0.032,3009.095294
2456972.29863426,42.177,0.026,3009.784882
2456972.29864583,42.033,0.020,3010.490784
2456972.29865741,41.890,0.013,3011.212988
2456972.29866898,41.746,0.007,3011.951482
2456972.29868017,41.607,0.000,3012.680846
2456972.35978626,134.138,0.000,2997.351503
2456972.35979167,134.111,0.027,2994.398849
2456972.35980324,134.054,0.084,2988.078087
2456972.35981481,133.997,0.142,2981.759929
2456972.35982639,133.940,0.199,2975.444401
2456972.35983796,133.882,0.257,2969.131530
2456972.35984954,133.824,0.315,2962.821334
2456972.35986111,133.766,0.372,2956.513842
2456972.35987269,133.708,0.430,2950.209078
2456972.35988426,133.649,0.488,2943.907069
2456972.35989583,133.590,0.546,2937.607838
2456972.35990741,133.531,0.605,2931.311412
2456972.35991898,133.472,0.663,2925.017817
2456972.35993056,133.412,0.721,2918.727079
2456972.35994213,133.352,0.780,2912.439223
2456972.35995370,133.292,0.839,2906.154280
2456972.35996528,133.231,0.897,2899.872270
2456972.35997685,133.170,0.956,2893.593222
2456972.35998843,133.109,1.015,2887.317165
2456972.36000000,133.048,1.074,2881.044124
2456972.36001157,132.986,1.133,2874.774128
2456972.36002315,132.924,1.193,2868.507204
2456972.36003472,132.862,1.252,2862.243380
2456972.36004630,132.800,1.311,2855.982684
2456972.36005787,132.737,1.371,2849.725145
2456972.36006944,132.674,1.431,2843.470790
2456972.36008102,132.611,1.490,2837.219651
2456972.36009259,132.547,1.550,2830.971753
2456972.36010417,132.483,1.610,2824.727126
2456972.36011574,132.419,1.671,2818.485800
2456972.36012731,132.354,1.731,2812.247805
2456972.36013889,132.290,1.791,2806.013170
2456972.36015046,132.224,1.852,2799.781927
2456972.36016204,132.159,1.912,2793.554104
2456972.36017361,132.093,1.973,2787.329733
2456972.36018519,132.027,2.034,2781.108844
2456972.36019676,131.961,2.095,2774.891469
2456972.36020833,131.894,2.156,2768.677639
2456972.36021991,131.827,2.217,2762.467387
2456972.36023148,131.760,2.278,2756.260741
2456972.36024306,131.692,2.340,2750.057736
2456972.36025463,131.625,2.401,2743.858402
2456972.36026620,131.556,2.463,2737.662774
2456972.36027778,131.488,2.524,2731.470884
2456972.36028935,131.419,2.586,2725.282765
2456972.36030093,131.350,2.648,2719.098450
2456972.36031250,131.280,2.710,2712.917972
2456972.36032407,131.210,2.773,2706.741367
2456972.36033565,131.140,2.835,2700.568668
2456972.36034722,131.069,2.898,2694.399908
2456972.36035880,130.999,2.960,2688.235124
2456972.36037037,130.927,3.023,2682.074350
2456972.36038194,130.856,3.086,2675.917622
2456972.36039352,130.784,3.149,2669.764974
2456972.36040509,130.712,3.212,2663.616443
2456972.36041667,130.639,3.275,2657.472067
2456972.36042824,130.566,3.338,2651.331878
2456972.36043981,130.493,3.402,2645.195915
2456972.36045139,130.419,3.465,2639.064215
2456972.36046296,130.345,3.529,2632.936815
2456972.36047454,130.270,3.593,2626.813754
2456972.36048611,130.195,3.657,2620.695068
2456972.36049769,130.120,3.721,2614.580796
2456972.36050926,130.045,3.785,2608.470977
2456972.36052083,129.969,3.850,2602.365650
2456972.36053241,129.893,3.914,2596.264853
2456972.36054398,129.816,3.979,2590.168627
2456972.36055556,129.739,4.043,2584.077010
2456972.36056713,129.661,4.108,2577.990044
2456972.36057870,129.583,4.173,2571.907769
2456972.36059028,129.505,4.238,2565.830226
2456972.36060185,129.427,4.304,2559.757455
2456972.36061343,129.348,4.369,2553.689499
2456972.36062500,129.268,4.435,2547.626399
2456972.36063657,129.188,4.500,2541.568197
2456972.36064815,129.108,4.566,2535.514937
2456972.36065972,129.027,4.632,2529.466660
2456972.36067130,128.946,4.698,2523.423411
2456972.36068287,128.865,4.764,2517.385233
2456972.36069444,128.783,4.831,2511.352169
2456972.36070602,128.701,4.897,2505.324265
2456972.36071759,128.618,4.964,2499.301565
2456972.36072917,128.535,5.031,2493.284114
2456972.36074074,128.451,5.098,2487.271958
2456972.36075231,128.367,5.165,2481.265142
2456972.36076389,128.283,5.232,2475.263713
2456972.36077546,128.198,5.299,2469.267718
2456972.36078704,128.112,5.367,2463.277204
2456972.36079861,128.027,5.434,2457.292217
2456972.36081019,127.940,5.502,2451.312807
2456972.36082176,127.854,5.570,2445.339021
2456972.36083333,127.767,5.638,2439.370907
2456972.36084491,127.679,5.706,2433.408516
2456972.36085648,127.591,5.774,2427.451896
2456972.36086806,127.502,5.843,2421.501098
2456972.36087963,127.413,5.912,2415.556172
2456972.36089120,127.324,5.980,2409.617168
2456972.36090278,127.234,6.049,2403.684139
2456972.36091435,127.143,6.118,2397.757134
2456972.36092593,127.053,6.188,2391.836208
2456972.36093750,126.961,6.257,2385.921412
2456972.36094907,126.869,6.326,2380.012799
2456972.36096065,126.777,6.396,2374.110422
2456972.36097222,126.684,6.466,2368.214337
2456972.36098380,126.591,6.536,2362.324596
2456972.36099537,126.497,6.606,2356.441255
2456972.36100694,126.402,6.676,2350.564369
2456972.36101852,126.307,6.747,2344.693995
2456972.36103009,126.212,6.817,2338.830188
2456972.36104167,126.116,6.888,2332.973004
2456972.36105324,126.020,6.959,2327.122502
2456972.36106481,125.923,7.030,2321.278739
2456972.36107639,125.825,7.101,2315.441774
2456972.36108796,125.727,7.172,2309.611664
2456972.36109954,125.628,7.244,2303.788470
2456972.36111111,125.529,7.315,2297.972251
2456972.36112269,125.430,7.387,2292.163064
2456972.36113426,125.329,7.459,2286.360977
2456972.36114583,125.229,7.531,2280.566047
2456972.36115741,125.127,7.603,2274.778336
2456972.36116898,125.025,7.676,2268.997908
2456972.36118056,124.923,7.748,2263.224824
2456972.36119213,124.820,7.821,2257.459148
2456972.36120370,124.716,7.894,2251.700945
2456972.36121528,124.612,7.967,2245.950278
2456972.36122685,124.507,8.040,2240.207214
2456972.36123843,124.402,8.113,2234.471817
2456972.36125000,124.296,8.187,2228.744155
2456972.36126157,124.189,8.260,2223.024294
2456972.36127315,124.082,8.334,2217.312298
2456972.36128472,123.974,8.408,2211.608242
2456972.36129630,123.866,8.482,2205.912191
2456972.36130787,123.757,8.556,2200.224214
2456972.36131944,123.647,8.631,2194.544381
2456972.36133102,123.537,8.706,2188.872764
2456972.36134259,123.426,8.780,2183.209431
2456972.36135417,123.315,8.855,2177.554457
2456972.36136574,123.203,8.930,2171.907912
2456972.36137731,123.090,9.005,2166.269867
2456972.36138889,122.976,9.081,2160.640401
2456972.36140046,122.862,9.156,2155.019585
2456972.36141204,122.748,9.232,2149.407494
2456972.36142361,122.632,9.308,2143.804205
2456972.36143519,122.516,9.384,2138.209792
2456972.36144676,122.399,9.460,2132.624333
2456972.36145833,122.282,9.537,2127.047905
2456972.36146991,122.164,9.613,2121.480583
2456972.36148148,122.045,9.690,2115.922453
2456972.36149306,121.925,9.767,2110.373590
2456972.36150463,121.805,9.844,2104.834075
2456972.36151620,121.684,9.921,2099.303989
2456972.36152778,121.563,9.998,2093.783413
2456972.36153935,121.440,10.075,2088.272430
2456972.36155093,121.317,10.153,2082.771119
2456972.36156250,121.194,10.231,2077.279571
2456972.36157407,121.069,10.309,2071.797867
2456972.36158565,120.944,10.387,2066.326091
2456972.36159722,120.818,10.465,2060.864330
2456972.36160880,120.691,10.543,2055.412668
2456972.36162037,120.564,10.622,2049.971198
2456972.36163194,120.436,10.701,2044.540005
2456972.36164352,120.307,10.780,2039.119178
2456972.36165509,120.177,10.859,2033.708806
2456972.36166667,120.046,10.938,2028.308980
2456972.36167824,119.915,11.017,2022.919788
2456972.36168981,119.783,11.097,2017.541329
2456972.36170139,119.650,11.176,2012.173691
2456972.36171296,119.516,11.256,2006.816969
2456972.36172454,119.382,11.336,2001.471256
2456972.36173611,119.246,11.416,1996.136645
2456972.36174769,119.110,11.496,1990.813239
2456972.36175926,118.973,11.577,1985.501129
2456972.36177083,118.836,11.657,1980.200415
2456972.36178241,118.697,11.738,1974.911191
2456972.36179398,118.558,11.819,1969.633563
2456972.36180556,118.417,11.900,1964.367627
2456972.36181713,118.276,11.981,1959.113485
2456972.36182870,118.134,12.062,1953.871236
2456972.36184028,117.991,12.144,1948.640987
2456972.36185185,117.848,12.226,1943.422839
2456972.36186343,117.703,12.307,1938.216897
2456972.36187500,117.557,12.389,1933.023263
2456972.36188657,117.411,12.471,1927.842048
2456972.36189815,117.264,12.553,1922.673356
2456972.36190972,117.116,12.636,1917.517296
2456972.36192130,116.967,12.718,1912.373973
2456972.36193287,116.817,12.801,1907.243503
2456972.36194444,116.666,12.883,1902.125992
2456972.36195602,116.514,12.966,1897.021549
2456972.36196759,116.361,13.049,1891.930293
2456972.36197917,116.207,13.132,1886.852333
2456972.36199074,116.053,13.216,1881.787780
2456972.36200231,115.897,13.299,1876.736756
2456972.36201389,115.740,13.382,1871.699373
2456972.36202546,115.583,13.466,1866.675747
2456972.36203704,115.424,13.550,1861.665995
2456972.36204861,115.265,13.634,1856.670240
2456972.36206019,115.104,13.718,1851.688598
2456972.36207176,114.943,13.802,1846.721188
2456972.36208333,114.780,13.886,1841.768137
2456972.36209491,114.617,13.970,1836.829561
