"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456972.00708333,250.730,1.152,2792.927492
2456972.00709491,250.625,1.103,2798.059579
2456972.00710648,250.520,1.054,2803.199958
2456972.00711806,250.416,1.005,2808.348581
2456972.00712963,250.312,0.957,2813.505394
2456972.00714120,250.209,0.908,2818.670343
2456972.00715278,250.106,0.859,2823.843382
2456972.00716435,250.003,0.810,2829.024458
2456972.00717593,249.901,0.762,2834.213520
2456972.00718750,249.799,0.713,2839.410513
2456972.00719907,249.697,0.664,2844.615396
2456972.00721065,249.596,0.616,2849.828114
2456972.00722222,249.495,0.567,2855.048618
2456972.00723380,249.395,0.519,2860.276855
2456972.00724537,249.295,0.470,2865.512784
2456972.00725694,249.195,0.422,2870.756351
2456972.00726852,249.096,0.373,2876.007510
2456972.00728009,248.997,0.325,2881.266207
2456972.00729167,248.899,0.276,2886.532403
2456972.00730324,248.800,0.228,2891.806045
2456972.00731481,248.703,0.179,2897.087088
2456972.00732639,248.605,0.131,2902.375479
2456972.00733796,248.508,0.082,2907.671180
2456972.00734954,248.411,0.034,2912.974140
2456972.00735768,248.344,0.000,2916.708721
2456972.32439771,102.089,0.000,2989.923598
2456972.32439815,102.085,0.002,2989.744903
2456972.32440972,101.979,0.044,2985.037480
2456972.32442130,101.872,0.087,2980.338917
2456972.32443287,101.765,0.129,2975.649256
2456972.32444444,101.658,0.172,2970.968551
2456972.32445602,101.550,0.214,2966.296849
2456972.32446759,101.442,0.256,2961.634194
2456972.32447917,101.334,0.299,2956.980642
2456972.32449074,101.225,0.341,2952.336235
2456972.32450231,101.116,0.383,2947.701029
2456972.32451389,101.006,0.426,2943.075068
2456972.32452546,100.897,0.468,2938.458408
2456972.32453704,100.786,0.510,2933.851091
2456972.32454861,100.676,0.553,2929.253175
2456972.32456019,100.565,0.595,2924.664703
2456972.32457176,100.454,0.637,2920.085733
2456972.32458333,100.342,0.680,2915.516308
2456972.32459491,100.230,0.722,2910.956487
2456972.32460648,100.118,0.764,2906.406317
2456972.32461806,100.005,0.806,2901.865846
2456972.32462963,99.892,0.848,2897.335132
2456972.32464120,99.779,0.890,2892.814221
2456972.32465278,99.665,0.933,2888.303171
2456972.32466435,99.551,0.975,2883.802027
2456972.32467593,99.437,1.017,2879.310849
2456972.32468750,99.322,1.059,2874.829683
2456972.32469907,99.207,1.101,2870.358588
2456972.32471065,99.091,1.143,2865.897611
2456972.32472222,98.975,1.185,2861.446810
2456972.32473380,98.859,1.227,2857.006234
2456972.32474537,98.742,1.268,2852.575939
2456972.32475694,98.625,1.310,2848.155982
2456972.32476852,98.507,1.352,2843.746410
2456972.32478009,98.390,1.394,2839.347284
2456972.32479167,98.271,1.436,2834.958653
2456972.32480324,98.153,1.477,2830.580577
2456972.32481481,98.034,1.519,2826.213105
2456972.32482639,97.915,1.561,2821.856297
2456972.32483796,97.795,1.602,2817.510204
2456972.32484954,97.675,1.644,2813.174886
2456972.32486111,97.554,1.686,2808.850393
2456972.32487269,97.433,1.727,2804.536787
2456972.32488426,97.312,1.769,2800.234117
2456972.32489583,97.190,1.810,2795.942444
2456972.32490741,97.068,1.852,2791.661826
2456972.32491898,96.946,1.893,2787.392314
2456972.32493056,96.823,1.934,2783.133971
2456972.32494213,96.700,1.976,2778.886848
2456972.32495370,96.576,2.017,2774.651008
2456972.32496528,96.452,2.058,2770.426502
2456972.32497685,96.328,2.099,2766.213390
2456972.32498843,96.203,2.140,2762.011735
2456972.32500000,96.078,2.182,2757.821586
2456972.32501157,95.952,2.223,2753.643010
2456972.32502315,95.826,2.264,2749.476057
2456972.32503472,95.700,2.305,2745.320789
2456972.32504630,95.573,2.345,2741.177268
2456972.32505787,95.446,2.386,2737.045547
2456972.32506944,95.319,2.427,2732.925688
2456972.32508102,95.191,2.468,2728.817753
2456972.32509259,95.062,2.509,2724.721796
2456972.32510417,94.934,2.549,2720.637881
2456972.32511574,94.804,2.590,2716.566063
2456972.32512731,94.675,2.630,2712.506405
2456972.32513889,94.545,2.671,2708.458970
2456972.32515046,94.415,2.711,2704.423811
2456972.32516204,94.284,2.752,2700.400992
2456972.32517361,94.153,2.792,2696.390578
2456972.32518519,94.021,2.832,2692.392623
2456972.32519676,93.889,2.873,2688.407190
2456972.32520833,93.757,2.913,2684.434344
2456972.32521991,93.624,2.953,2680.474140
2456972.32523148,93.490,2.993,2676.526643
2456972.32524306,93.357,3.033,2672.591916
2456972.32525463,93.223,3.073,2668.670017
2456972.32526620,93.088,3.113,2664.761009
2456972.32527778,92.953,3.152,2660.864958
2456972.32528935,92.818,3.192,2656.981919
2456972.32530093,92.682,3.232,2653.111959
2456972.32531250,92.546,3.271,2649.255140
2456972.32532407,92.410,3.311,2645.411527
2456972.32533565,92.273,3.350,2641.581178
2456972.32534722,92.135,3.390,2637.764157
2456972.32535880,91.998,3.429,2633.960533
2456972.32537037,91.859,3.468,2630.170360
2456972.32538194,91.721,3.507,2626.393706
2456972.32539352,91.582,3.546,2622.630635
2456972.32540509,91.442,3.585,2618.881212
2456972.32541667,91.302,3.624,2615.145497
2456972.32542824,91.162,3.663,2611.423554
2456972.32543981,91.021,3.702,2607.715449
2456972.32545139,90.880,3.740,2604.021249
2456972.32546296,90.739,3.779,2600.341012
2456972.32547454,90.597,3.817,2596.674805
2456972.32548611,90.454,3.856,2593.022692
2456972.32549769,90.312,3.894,2589.384739
2456972.32550926,90.168,3.932,2585.761014
2456972.32552083,90.025,3.971,2582.151573
2456972.32553241,89.881,4.009,2578.556486
2456972.32554398,89.736,4.047,2574.975818
2456972.32555556,89.591,4.084,2571.409634
2456972.32556713,89.446,4.122,2567.858001
2456972.32557870,89.300,4.160,2564.320980
2456972.32559028,89.154,4.198,2560.798638
2456972.32560185,89.007,4.235,2557.291041
2456972.32561343,88.860,4.272,2553.798255
2456972.32562500,88.713,4.310,2550.320345
2456972.32563657,88.565,4.347,2546.857379
2456972.32564815,88.416,4.384,2543.409419
2456972.32565972,88.268,4.421,2539.976531
2456972.32567130,88.118,4.458,2536.558782
2456972.32568287,87.969,4.495,2533.156239
2456972.32569444,87.819,4.532,2529.768967
2456972.32570602,87.668,4.568,2526.397032
2456972.32571759,87.517,4.605,2523.040504
2456972.32572917,87.366,4.641,2519.699442
2456972.32574074,87.214,4.677,2516.373916
2456972.32575231,87.062,4.713,2513.063992
2456972.32576389,86.910,4.749,2509.769735
2456972.32577546,86.757,4.785,2506.491214
2456972.32578704,86.603,4.821,2503.228493
2456972.32579861,86.449,4.857,2499.981639
2456972.32581019,86.295,4.892,2496.750719
2456972.32582176,86.140,4.928,2493.535798
2456972.32583333,85.985,4.963,2490.336948
2456972.32584491,85.830,4.998,2487.154226
2456972.32585648,85.674,5.033,2483.987704
2456972.32586806,85.517,5.068,2480.837448
2456972.32587963,85.361,5.103,2477.703523
2456972.32589120,85.203,5.138,2474.585996
2456972.32590278,85.046,5.172,2471.484934
2456972.32591435,84.888,5.207,2468.400403
2456972.32592593,84.729,5.241,2465.332470
2456972.32593750,84.570,5.275,2462.281200
2456972.32594907,84.411,5.309,2459.246660
2456972.32596065,84.251,5.343,2456.228916
2456972.32597222,84.091,5.377,2453.228035
2456972.32598380,83.931,5.411,2450.244081
2456972.32599537,83.770,5.444,2447.277123
2456972.32600694,83.608,5.477,2444.327225
2456972.32601852,83.446,5.511,2441.394453
2456972.32603009,83.284,5.544,2438.478874
2456972.32604167,83.122,5.576,2435.580553
2456972.32605324,82.958,5.609,2432.699556
2456972.32606481,82.795,5.642,2429.835948
2456972.32607639,82.631,5.674,2426.989796
2456972.32608796,82.467,5.707,2424.161164
2456972.32609954,82.302,5.739,2421.350119
2456972.32611111,82.137,5.771,2418.556725
2456972.32612269,81.972,5.803,2415.781044
2456972.32613426,81.806,5.834,2413.023147
2456972.32614583,81.639,5.866,2410.283098
2456972.32615741,81.473,5.897,2407.560959
2456972.32616898,81.306,5.928,2404.856797
2456972.32618056,81.138,5.959,2402.170675
2456972.32619213,80.970,5.990,2399.502658
2456972.32620370,80.802,6.021,2396.852810
2456972.32621528,80.633,6.051,2394.221195
2456972.32622685,80.464,6.082,2391.607877
2456972.32623843,80.294,6.112,2389.012917
2456972.32625000,80.125,6.142,2386.436385
2456972.32626157,79.954,6.172,2383.878341
2456972.32627315,79.784,6.201,2381.338848
2456972.32628472,79.612,6.231,2378.817969
2456972.32629630,79.441,6.260,2376.315767
2456972.32630787,79.269,6.289,2373.832305
2456972.32631944,79.097,6.318,2371.367642
2456972.32633102,78.924,6.347,2368.921847
2456972.32634259,78.751,6.376,2366.494978
2456972.32635417,78.578,6.404,2364.087097
2456972.32636574,78.404,6.432,2361.698266
2456972.32637731,78.230,6.460,2359.328543
2456972.32638889,78.056,6.488,2356.977996
2456972.32640046,77.881,6.516,2354.646681
2456972.32641204,77.706,6.543,2352.334660
2456972.32642361,77.530,6.570,2350.041990
2456972.32643519,77.354,6.597,2347.768737
2456972.32644676,77.178,6.624,2345.514958
2456972.32645833,77.001,6.651,2343.280711
2456972.32646991,76.824,6.677,2341.066054
2456972.32648148,76.646,6.703,2338.871052
2456972.32649306,76.469,6.729,2336.695760
2456972.32650463,76.291,6.755,2334.540235
2456972.32651620,76.112,6.781,2332.404534
2456972.32652778,75.933,6.806,2330.288720
2456972.32653935,75.754,6.832,2328.192847
2456972.32655093,75.574,6.857,2326.116969
2456972.32656250,75.395,6.881,2324.061150
2456972.32657407,75.214,6.906,2322.025441
2456972.32658565,75.034,6.930,2320.009900
2456972.32659722,74.853,6.954,2318.014579
2456972.32660880,74.672,6.978,2316.039539
2456972.32662037,74.490,7.002,2314.084831
2456972.32663194,74.308,7.025,2312.150509
2456972.32664352,74.126,7.049,2310.236631
2456972.32665509,73.944,7.072,2308.343245
2456972.32666667,73.761,7.095,2306.470411
2456972.32667824,73.577,7.117,2304.618180
2456972.32668981,73.394,7.139,2302.786599
2456972.32670139,73.210,7.162,2300.975727
2456972.32671296,73.026,7.184,2299.185614
2456972.32672454,72.842,7.205,2297.416307
2456972.32673611,72.657,7.227,2295.667863
2456972.32674769,72.472,7.248,2293.940327
2456972.32675926,72.287,7.269,2292.233754
2456972.32677083,72.101,7.289,2290.548188
2456972.32678241,71.915,7.310,2288.883684
2456972.32679398,71.729,7.330,2287.240289
2456972.32680556,71.542,7.350,2285.618045
2456972.32681713,71.355,7.370,2284.017008
2456972.32682870,71.168,7.389,2282.437219
2456972.32684028,70.981,7.409,2280.878730
2456972.32685185,70.793,7.428,2279.341581
2456972.32686343,70.606,7.446,2277.825824
2456972.32687500,70.417,7.465,2276.331499
2456972.32688657,70.229,7.483,2274.858655
2456972.32689815,70.040,7.501,2273.407331
2456972.32690972,69.851,7.519,2271.977576
2456972.32692130,69.662,7.537,2270.569428
2456972.32693287,69.473,7.554,2269.182936
2456972.32694444,69.283,7.571,2267.818134
2456972.32695602,69.093,7.588,2266.475071
2456972.32696759,68.903,7.604,2265.153781
2456972.32697917,68.712,7.620,2263.854308
2456972.32699074,68.522,7.636,2262.576694
2456972.32700231,68.331,7.652,2261.320973
2456972.32701389,68.140,7.667,2260.087189
2456972.32702546,67.948,7.683,2258.875375
2456972.32703704,67.757,7.697,2257.685570
2456972.32704861,67.565,7.712,2256.517815
2456972.32706019,67.373,7.726,2255.372139
2456972.32707176,67.181,7.741,2254.248585
2456972.32708333,66.988,7.754,2253.147182
2456972.32709491,66.796,7.768,2252.067966
2456972.32710648,66.603,7.781,2251.010976
2456972.32711806,66.410,7.794,2249.976237
2456972.32712963,66.217,7.807,2248.963786
2456972.32714120,66.023,7.820,2247.973657
2456972.32715278,65.830,7.832,2247.005876
2456972.32716435,65.636,7.844,2246.060476
2456972.32717593,65.442,7.855,2245.137491
2456972.32718750,65.248,7.867,2244.236944
2456972.32719907,65.054,7.878,2243.358866
2456972.32721065,64.859,7.889,2242.503289
2456972.32722222,64.665,7.899,2241.670234
2456972.32723380,64.470,7.909,2240.859730
2456972.32724537,64.275,7.919,2240.071804
2456972.32725694,64.080,7.929,2239.306485
2456972.32726852,63.885,7.939,2238.563790
2456972.32728009,63.690,7.948,2237.843747
2456972.32729167,63.494,7.957,2237.146379
2456972.32730324,63.299,7.965,2236.471712
2456972.32731481,63.103,7.973,2235.819762
2456972.32732639,62.907,7.981,2235.190553
2456972.32733796,62.711,7.989,2234.584106
2456972.32734954,62.515,7.997,2234.000441
2456972.32736111,62.319,8.004,2233.439579
2456972.32737269,62.123,8.011,2232.901533
2456972.32738426,61.926,8.017,2232.386324
2456972.32739583,61.730,8.023,2231.893969
2456972.32740741,61.533,8.029,2231.424485
2456972.32741898,61.337,8.035,2230.977889
2456972.32743056,61.140,8.041,2230.554191
2456972.32744213,60.943,8.046,2230.153408
2456972.32745370,60.746,8.050,2229.775554
2456972.32746528,60.549,8.055,2229.420640
2456972.32747685,60.352,8.059,2229.088680
2456972.32748843,60.155,8.063,2228.779684
2456972.32750000,59.958,8.067,2228.493663
2456972.32751157,59.761,8.070,2228.230627
2456972.32752315,59.563,8.073,2227.990588
2456972.32753472,59.366,8.076,2227.773547
2456972.32754630,59.169,8.079,2227.579516
2456972.32755787,58.971,8.081,2227.408502
2456972.32756944,58.774,8.083,2227.260511
2456972.32758102,58.577,8.084,2227.135547
2456972.32759259,58.379,8.086,2227.033616
2456972.32760417,58.182,8.087,2226.954722
2456972.32761574,57.984,8.087,2226.898867
2456972.32762731,57.787,8.088,2226.866055
2456972.32763889,57.589,8.088,2226.856286
2456972.32765046,57.392,8.088,2226.869562
2456972.32766204,57.194,8.087,2226.905882
2456972.32767361,56.997,8.087,2226.965247
2456972.32768519,56.799,8.086,2227.047655
2456972.32769676,56.602,8.084,2227.153104
2456972.32770833,56.405,8.083,2227.281591
2456972.32771991,56.207,8.081,2227.433112
2456972.32773148,56.010,8.078,2227.607664
2456972.32774306,55.813,8.076,2227.805241
2456972.32775463,55.615,8.073,2228.025838
2456972.32776620,55.418,8.070,2228.269447
2456972.32777778,55.221,8.067,2228.536060
2456972.32778935,55.024,8.063,2228.825673
2456972.32780093,54.827,8.059,2229.138275
2456972.32781250,54.630,8.055,2229.473857
2456972.32782407,54.433,8.050,2229.832409
2456972.32783565,54.236,8.045,2230.213919
2456972.32784722,54.039,8.040,2230.618375
2456972.32785880,53.842,8.035,2231.045767
2456972.32787037,53.646,8.029,2231.496077
2456972.32788194,53.449,8.023,2231.969297
2456972.32789352,53.253,8.017,2232.465411
2456972.32790509,53.056,8.010,2232.984402
2456972.32791667,52.860,8.003,2233.526256
2456972.32792824,52.664,7.996,2234.090954
2456972.32793981,52.468,7.989,2234.678478
2456972.32795139,52.272,7.981,2235.288814
2456972.32796296,52.076,7.973,2235.921940
2456972.32797454,51.881,7.965,2236.577839
2456972.32798611,51.685,7.956,2237.256488
2456972.32799769,51.490,7.947,2237.957865
2456972.32800926,51.294,7.938,2238.681953
2456972.32802083,51.099,7.929,2239.428727
2456972.32803241,50.904,7.919,2240.198165
2456972.32804398,50.709,7.909,2240.990239
2456972.32805556,50.515,7.899,2241.804932
2456972.32806713,50.320,7.888,2242.642215
2456972.32807870,50.126,7.877,2243.502062
2456972.32809028,49.931,7.866,2244.384445
2456972.32810185,49.737,7.855,2245.289342
2456972.32811343,49.544,7.843,2246.216722
2456972.32812500,49.350,7.831,2247.166554
2456972.32813657,49.156,7.819,2248.138816
2456972.32814815,48.963,7.806,2249.133473
2456972.32815972,48.770,7.793,2250.150494
2456972.32817130,48.577,7.780,2251.189853
2456972.32818287,48.384,7.767,2252.251515
2456972.32819444,48.192,7.754,2253.335447
2456972.32820602,47.999,7.740,2254.441619
2456972.32821759,47.807,7.725,2255.569996
2456972.32822917,47.615,7.711,2256.720542
2456972.32824074,47.423,7.696,2257.893226
2456972.32825231,47.232,7.681,2259.088009
2456972.32826389,47.041,7.666,2260.304860
2456972.32827546,46.850,7.651,2261.543739
2456972.32828704,46.659,7.635,2262.804607
2456972.32829861,46.468,7.619,2264.087432
2456972.32831019,46.278,7.603,2265.392170
2456972.32832176,46.088,7.586,2266.718787
2456972.32833333,45.898,7.569,2268.067239
2456972.32834491,45.708,7.552,2269.437490
2456972.32835648,45.519,7.535,2270.829499
2456972.32836806,45.330,7.518,2272.243221
2456972.32837963,45.141,7.500,2273.678620
2456972.32839120,44.952,7.482,2275.135648
2456972.32840278,44.764,7.463,2276.614268
2456972.32841435,44.576,7.445,2278.114431
2456972.32842593,44.388,7.426,2279.636100
2456972.32843750,44.200,7.407,2281.179224
2456972.32844907,44.013,7.388,2282.743763
2456972.32846065,43.826,7.368,2284.329668
2456972.32847222,43.639,7.348,2285.936898
2456972.32848380,43.453,7.328,2287.565401
2456972.32849537,43.267,7.308,2289.215134
2456972.32850694,43.081,7.288,2290.886050
2456972.32851852,42.896,7.267,2292.578098
2456972.32853009,42.710,7.246,2294.291234
2456972.32854167,42.525,7.225,2296.025406
2456972.32855324,42.341,7.203,2297.780567
2456972.32856481,42.156,7.181,2299.556665
2456972.32857639,41.972,7.159,2301.353650
2456972.32858796,41.789,7.137,2303.171477
2456972.32859954,41.605,7.115,2305.010087
2456972.32861111,41.422,7.092,2306.869436
2456972.32862269,41.240,7.069,2308.749466
2456972.32863426,41.057,7.046,2310.650128
2456972.32864583,40.875,7.023,2312.571372
2456972.32865741,40.693,6.999,2314.513139
2456972.32866898,40.512,6.976,2316.475379
2456972.32868056,40.331,6.952,2318.458040
2456972.32869213,40.150,6.928,2320.461064
2456972.32870370,39.970,6.903,2322.484398
2456972.32871528,39.790,6.879,2324.527990
2456972.32872685,39.610,6.854,2326.591780
2456972.32873843,39.430,6.829,2328.675714
2456972.32875000,39.251,6.803,2330.779738
2456972.32876157,39.073,6.778,2332.903793
2456972.32877315,38.894,6.752,2335.047824
2456972.32878472,38.716,6.726,2337.211775
2456972.32879630,38.539,6.700,2339.395585
2456972.32880787,38.361,6.674,2341.599198
2456972.32881944,38.185,6.647,2343.822558
2456972.32883102,38.008,6.621,2346.065607
2456972.32884259,37.832,6.594,2348.328283
2456972.32885417,37.656,6.567,2350.610528
2456972.32886574,37.481,6.539,2352.912285
2456972.32887731,37.306,6.512,2355.233495
2456972.32888889,37.131,6.484,2357.574095
2456972.32890046,36.957,6.456,2359.934026
2456972.32891204,36.783,6.428,2362.313230
2456972.32892361,36.609,6.400,2364.711644
2456972.32893519,36.436,6.371,2367.129211
2456972.32894676,36.263,6.343,2369.565865
2456972.32895833,36.091,6.314,2372.021547
2456972.32896991,35.919,6.285,2374.496197
2456972.32898148,35.747,6.256,2376.989751
2456972.32899306,35.576,6.226,2379.502149
2456972.32900463,35.405,6.197,2382.033329
2456972.32901620,35.234,6.167,2384.583227
2456972.32902778,35.064,6.137,2387.151781
2456972.32903935,34.895,6.107,2389.738929
2456972.32905093,34.725,6.077,2392.344607
2456972.32906250,34.556,6.046,2394.968753
2456972.32907407,34.388,6.016,2397.611304
2456972.32908565,34.220,5.985,2400.272197
2456972.32909722,34.052,5.954,2402.951366
2456972.32910880,33.885,5.923,2405.648749
2456972.32912037,33.718,5.892,2408.364281
2456972.32913194,33.551,5.860,2411.097899
2456972.32914352,33.385,5.829,2413.849539
2456972.32915509,33.220,5.797,2416.619136
2456972.32916667,33.054,5.765,2419.406626
2456972.32917824,32.890,5.733,2422.211944
2456972.32918981,32.725,5.701,2425.035026
2456972.32920139,32.561,5.668,2427.875806
2456972.32921296,32.397,5.636,2430.734220
2456972.32922454,32.234,5.603,2433.610202
2456972.32923611,32.071,5.570,2436.503690
2456972.32924769,31.909,5.537,2439.414615
2456972.32925926,31.747,5.504,2442.342912
2456972.32927083,31.586,5.471,2445.288517
2456972.32928241,31.424,5.437,2448.251364
2456972.32929398,31.264,5.404,2451.231388
2456972.32930556,31.104,5.370,2454.228523
2456972.32931713,30.944,5.336,2457.242703
2456972.32932870,30.784,5.302,2460.273862
2456972.32934028,30.625,5.268,2463.321936
2456972.32935185,30.467,5.234,2466.386857
2456972.32936343,30.308,5.199,2469.468560
2456972.32937500,30.151,5.165,2472.566979
2456972.32938657,29.993,5.130,2475.682047
2456972.32939815,29.836,5.095,2478.813700
2456972.32940972,29.680,5.060,2481.961871
2456972.32942130,29.524,5.025,2485.126495
2456972.32943287,29.368,4.990,2488.307505
2456972.32944444,29.213,4.955,2491.504834
2456972.32945602,29.058,4.919,2494.718417
2456972.32946759,28.904,4.884,2497.948188
2456972.32947917,28.750,4.848,2501.194081
2456972.32949074,28.596,4.812,2504.456030
2456972.32950231,28.443,4.776,2507.733968
2456972.32951389,28.291,4.740,2511.027830
2456972.32952546,28.138,4.704,2514.337549
2456972.32953704,27.987,4.668,2517.663059
2456972.32954861,27.835,4.632,2521.004294
2456972.32956019,27.684,4.595,2524.361190
2456972.32957176,27.534,4.558,2527.733679
2456972.32958333,27.384,4.522,2531.121696
2456972.32959491,27.234,4.485,2534.525176
2456972.32960648,27.085,4.448,2537.944051
2456972.32961806,26.936,4.411,2541.378257
2456972.32962963,26.788,4.374,2544.827726
2456972.32964120,26.640,4.337,2548.292396
2456972.32965278,26.492,4.299,2551.772199
2456972.32966435,26.345,4.262,2555.267070
2456972.32967593,26.198,4.224,2558.776944
2456972.32968750,26.052,4.187,2562.301756
2456972.32969907,25.906,4.149,2565.841437
2456972.32971065,25.761,4.111,2569.395927
2456972.32972222,25.616,4.073,2572.965159
2456972.32973380,25.472,4.035,2576.549067
2456972.32974537,25.327,3.997,2580.147587
2456972.32975694,25.184,3.959,2583.760653
2456972.32976852,25.041,3.921,2587.388200
2456972.32978009,24.898,3.882,2591.030165
2456972.32979167,24.755,3.844,2594.686484
2456972.32980324,24.613,3.805,2598.357090
2456972.32981481,24.472,3.767,2602.041919
2456972.32982639,24.331,3.728,2605.740908
2456972.32983796,24.190,3.689,2609.453993
2456972.32984954,24.050,3.650,2613.181109
2456972.32986111,23.910,3.611,2616.922191
2456972.32987269,23.771,3.572,2620.677178
2456972.32988426,23.632,3.533,2624.446005
2456972.32989583,23.493,3.494,2628.228608
2456972.32990741,23.355,3.455,2632.024922
2456972.32991898,23.217,3.415,2635.834888
2456972.32993056,23.080,3.376,2639.658439
2456972.32994213,22.943,3.336,2643.495514
2456972.32995370,22.806,3.297,2647.346047
2456972.32996528,22.670,3.257,2651.209979
2456972.32997685,22.535,3.217,2655.087246
2456972.32998843,22.400,3.177,2658.977785
2456972.33000000,22.265,3.138,2662.881534
2456972.33001157,22.130,3.098,2666.798431
2456972.33002315,21.997,3.058,2670.728413
2456972.33003472,21.863,3.018,2674.671418
2456972.33004630,21.730,2.978,2678.627387
2456972.33005787,21.597,2.937,2682.596255
2456972.33006944,21.465,2.897,2686.577961
2456972.33008102,21.333,2.857,2690.572446
2456972.33009259,21.202,2.816,2694.579647
2456972.33010417,21.070,2.776,2698.599502
2456972.33011574,20.940,2.736,2702.631954
2456972.33012731,20.810,2.695,2706.676939
2456972.33013889,20.680,2.654,2710.734396
2456972.33015046,20.550,2.614,2714.804267
2456972.33016204,20.421,2.573,2718.886491
2456972.33017361,20.293,2.532,2722.981007
2456972.33018519,20.165,2.491,2727.087757
2456972.33019676,20.037,2.451,2731.206680
2456972.33020833,19.909,2.410,2735.337717
2456972.33021991,19.783,2.369,2739.480810
2456972.33023148,19.656,2.328,2743.635896
2456972.33024306,19.530,2.287,2747.802920
2456972.33025463,19.404,2.245,2751.981821
2456972.33026620,19.279,2.204,2756.172542
2456972.33027778,19.154,2.163,2760.375024
2456972.33028935,19.029,2.122,2764.589207
2456972.33030093,18.905,2.081,2768.815036
2456972.33031250,18.781,2.039,2773.052451
2456972.33032407,18.658,1.998,2777.301396
2456972.33033565,18.535,1.956,2781.561812
2456972.33034722,18.412,1.915,2785.833641
2456972.33035880,18.290,1.873,2790.116828
2456972.33037037,18.168,1.832,2794.411315
2456972.33038194,18.047,1.790,2798.717046
2456972.33039352,17.926,1.749,2803.033963
2456972.33040509,17.805,1.707,2807.362012
2456972.33041667,17.685,1.665,2811.701135
2456972.33042824,17.565,1.623,2816.051275
2456972.33043981,17.446,1.582,2820.412379
2456972.33045139,17.327,1.540,2824.784389
2456972.33046296,17.208,1.498,2829.167252
2456972.33047454,17.090,1.456,2833.560911
2456972.33048611,16.972,1.414,2837.965312
2456972.33049769,16.855,1.372,2842.380399
2456972.33050926,16.737,1.330,2846.806120
2456972.33052083,16.621,1.288,2851.242417
2456972.33053241,16.504,1.246,2855.689239
2456972.33054398,16.388,1.204,2860.146529
2456972.33055556,16.273,1.162,2864.614236
2456972.33056713,16.157,1.120,2869.092305
2456972.33057870,16.043,1.078,2873.580684
2456972.33059028,15.928,1.036,2878.079317
2456972.33060185,15.814,0.993,2882.588154
2456972.33061343,15.700,0.951,2887.107140
2456972.33062500,15.587,0.909,2891.636224
2456972.33063657,15.474,0.867,2896.175352
2456972.33064815,15.361,0.824,2900.724475
2456972.33065972,15.249,0.782,2905.283537
2456972.33067130,15.137,0.740,2909.852488
2456972.33068287,15.026,0.697,2914.431277
2456972.33069444,14.914,0.655,2919.019853
2456972.33070602,14.804,0.612,2923.618162
2456972.33071759,14.693,0.570,2928.226157
2456972.33072917,14.583,0.527,2932.843783
2456972.33074074,14.473,0.485,2937.470994
2456972.33075231,14.364,0.442,2942.107736
2456972.33076389,14.255,0.400,2946.753961
2456972.33077546,14.147,0.357,2951.409617
2456972.33078704,14.038,0.315,2956.074656
2456972.33079861,13.930,0.272,2960.749029
2456972.33081019,13.823,0.230,2965.432684
2456972.33082176,13.716,0.187,2970.125575
2456972.33083333,13.609,0.144,2974.827651
2456972.33084491,13.502,0.102,2979.538864
2456972.33085648,13.396,0.059,2984.259165
2456972.33086806,13.290,0.016,2988.988506
2456972.33087250,13.250,0.000,2990.805443
2456972.38941894,160.068,0.000,2981.418181
2456972.38942130,160.066,0.013,2980.021029
2456972.38943287,160.058,0.075,2973.150379
2456972.38944444,160.049,0.137,2966.279821
2456972.38945602,160.041,0.199,2959.409363
2456972.38946759,160.032,0.262,2952.539015
2456972.38947917,160.023,0.325,2945.668784
2456972.38949074,160.015,0.388,2938.798683
2456972.38950231,160.006,0.451,2931.928716
2456972.38951389,159.997,0.514,2925.058895
2456972.38952546,159.988,0.577,2918.189230
2456972.38953704,159.979,0.641,2911.319727
2456972.38954861,159.970,0.704,2904.450398
2456972.38956019,159.962,0.768,2897.581251
2456972.38957176,159.953,0.832,2890.712297
2456972.38958333,159.943,0.896,2883.843544
2456972.38959491,159.934,0.960,2876.975002
2456972.38960648,159.925,1.025,2870.106681
2456972.38961806,159.916,1.089,2863.238591
2456972.38962963,159.907,1.154,2856.370740
2456972.38964120,159.897,1.219,2849.503139
2456972.38965278,159.888,1.284,2842.635800
2456972.38966435,159.878,1.349,2835.768730
2456972.38967593,159.869,1.414,2828.901940
2456972.38968750,159.859,1.480,2822.035441
2456972.38969907,159.850,1.546,2815.169242
2456972.38971065,159.840,1.611,2808.303355
2456972.38972222,159.830,1.677,2801.437788
2456972.38973380,159.821,1.744,2794.572555
2456972.38974537,159.811,1.810,2787.707663
2456972.38975694,159.801,1.877,2780.843124
2456972.38976852,159.791,1.943,2773.978951
2456972.38978009,159.781,2.010,2767.115151
2456972.38979167,159.771,2.077,2760.251737
2456972.38980324,159.761,2.145,2753.388720
2456972.38981481,159.751,2.212,2746.526111
2456972.38982639,159.740,2.280,2739.663920
2456972.38983796,159.730,2.348,2732.802160
2456972.38984954,159.720,2.416,2725.940843
2456972.38986111,159.709,2.484,2719.079978
2456972.38987269,159.699,2.552,2712.219578
2456972.38988426,159.688,2.621,2705.359655
2456972.38989583,159.678,2.689,2698.500219
2456972.38990741,159.667,2.758,2691.641284
2456972.38991898,159.656,2.828,2684.782860
2456972.38993056,159.646,2.897,2677.924962
2456972.38994213,159.635,2.966,2671.067598
